id,name,batch,batch_code,batch_order,one_liner,industry,subindustry,tags,yc_profile_url,batch_size,is_partial_batch,category,confidence,reason,chunk,category_first_pass,review_note,reviewed,full_stack_ai,caption
29001,VectorShift,Summer 2023,S23,20232,AI Operating System for Private Market Investors,B2B,B2B -> Finance and Accounting,Artificial Intelligence|Generative AI|Finance,https://www.ycombinator.com/companies/vectorshift,220,False,sells_ai_to_industry,high,AI OS sold to private-market investment firms,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28847,Venta AI,Summer 2023,S23,20232,The compliant AI colleague for sales teams in Europe,B2B,B2B -> Sales,Artificial Intelligence|Sales,https://www.ycombinator.com/companies/venta-ai,220,False,sells_ai_to_industry,high,AI employee sold to sales teams for outreach,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28893,VetRec,Summer 2023,S23,20232,AI Scribe for veterinarians. Saving time and improving patient care.,B2B,B2B,Artificial Intelligence|Generative AI|Health Tech,https://www.ycombinator.com/companies/vetrec,220,False,sells_ai_to_industry,high,AI scribe sold to veterinarians,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28931,Vizly,Summer 2023,S23,20232,Data to insights in seconds,B2B,B2B -> Analytics,Artificial Intelligence|Privacy|Data Science|Data Visualization|AI,https://www.ycombinator.com/companies/vizly,220,False,sells_ai_to_industry,high,AI data-insights tool sold to researchers/analysts,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28790,Watto AI,Summer 2023,S23,20232,AI-powered McKinsey-quality reports in seconds,B2B,B2B -> Productivity,,https://www.ycombinator.com/companies/watto-ai,220,False,sells_ai_to_industry,high,LLM report-generation tool sold to customers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29122,Wattson Health,Summer 2023,S23,20232,AI Voice and SMS Agents for Healthcare,Healthcare,Healthcare -> Healthcare IT,Artificial Intelligence|SaaS|Healthcare|Healthcare IT|AI Assistant,https://www.ycombinator.com/companies/wattson-health,220,False,sells_ai_to_industry,medium,'Give us your busiest tasks' - AI agents handle calls on business's behalf,chunk_17,full_stack_ai,AI voice agents sold to healthcare businesses,True,False,sells AI to the industry
29091,Webhound,Summer 2023,S23,20232,Long-horizon research agents,Consumer,Consumer,Artificial Intelligence|Generative AI|Consumer|Search|AI,https://www.ycombinator.com/companies/webhound,220,False,ai_other,medium,"General-purpose AI research-agent tool, not industry-specific",chunk_17,ai_other,,False,False,other AI
28778,Xeol,Summer 2023,S23,20232,Close your outdated dependency attack vector,B2B,B2B -> Security,Artificial Intelligence|Security|Cybersecurity,https://www.ycombinator.com/companies/xeol,220,False,not_ai,low,EOL/vulnerability management sold to enterprises; AI role unstated,chunk_17,not_ai,,False,False,not AI
28486,Y/n,Summer 2023,S23,20232,Play your story,Consumer,Consumer -> Content,,https://www.ycombinator.com/companies/yn,220,False,not_ai,medium,Interactive-fiction consumer app; no AI described,chunk_17,not_ai,,False,False,not AI
28810,Zelos Cloud,Summer 2023,S23,20232,The Data Platform for Mission‑Critical Systems,B2B,"B2B -> Engineering, Product and Design",Hard Tech|Manufacturing|Data Visualization,https://www.ycombinator.com/companies/zelos-cloud,220,False,not_ai,high,Data platform for mission-critical systems; no AI,chunk_17,not_ai,,False,False,not AI
29092,dili,Summer 2023,S23,20232,Automating Compliance for Construction,B2B,B2B -> Finance and Accounting,Fintech|B2B|Compliance|Energy|AI,https://www.ycombinator.com/companies/dili,220,False,sells_ai_to_industry,medium,AI compliance system sold across physical industries,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28663,kapa.ai,Summer 2023,S23,20232,The fastest way to build AI assistants on technical content,B2B,B2B -> Productivity,Artificial Intelligence|Generative AI|AI|Conversational AI|AI Assistant,https://www.ycombinator.com/companies/kapa-ai,220,False,sells_ai_to_industry,high,AI support-bot builder sold to technical companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
28907,refine,Summer 2023,S23,20232,Open-source Retool for enterprise,B2B,"B2B -> Engineering, Product and Design",Developer Tools|Open Source|Web Development,https://www.ycombinator.com/companies/refine,220,False,not_ai,high,Open source React admin framework; no AI,chunk_17,not_ai,,False,False,not AI
28959,sizeless,Summer 2023,S23,20232,Instant 3D Digital Twins for Smarter Real Estate.,Real Estate and Construction,Real Estate and Construction,Artificial Intelligence|Computer Vision|Real Estate|Construction|Energy,https://www.ycombinator.com/companies/sizeless,220,False,sells_ai_to_industry,medium,Computer-vision digital-twin product sold to real estate industry,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29018,sudocode,Summer 2023,S23,20232,orchestrate your coding agents with sudocode,B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Developer Tools|Generative AI|AI,https://www.ycombinator.com/companies/sudocode,220,False,ai_infra,medium,Open source orchestration tool for coding agents,chunk_17,ai_infra,,False,False,AI infrastructure
29125,truemetrics,Summer 2023,S23,20232,We show couriers where to park and enter a building.,B2B,B2B -> Supply Chain and Logistics,Artificial Intelligence|Delivery|Logistics|ML,https://www.ycombinator.com/companies/truemetrics,220,False,sells_ai_to_industry,medium,Sensor-data delivery-location tool sold to logistics companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29391,Abel,Winter 2024,W24,20240,Transforming document review for litigation teams,B2B,B2B -> Legal,Artificial Intelligence|Generative AI|B2B|Legal|LegalTech,https://www.ycombinator.com/companies/abel,248,False,sells_ai_to_industry,high,"AI document-review tool attorneys use, law firm still delivers work",chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29443,Adapted,Winter 2024,W24,20240,AI physical therapy for athletes,Consumer,Consumer,Artificial Intelligence|Fitness|Digital Health|Health & Wellness,https://www.ycombinator.com/companies/adapted,248,False,ai_other,high,Consumer AI physical-therapy app,chunk_17,ai_other,,False,False,other AI
29358,Aedilic,Winter 2024,W24,20240,Open-Source AI-generated image/deepfake detection,B2B,B2B -> Security,Computer Vision|AI,https://www.ycombinator.com/companies/aedilic,248,False,sells_ai_to_industry,low,"Open source deepfake-detection tool, likely sold/used by platforms",chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29383,Aftercare,Winter 2024,W24,20240,Conversational AI surveys with intelligent follow-up questions,B2B,B2B,SaaS|Productivity|Feedback|Data Visualization,https://www.ycombinator.com/companies/aftercare,248,False,sells_ai_to_industry,high,Conversational AI survey tool sold to companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29275,Agentic Labs,Winter 2024,W24,20240,AI system design tools for dev teams,B2B,"B2B -> Engineering, Product and Design",Artificial Intelligence|Developer Tools,https://www.ycombinator.com/companies/agentic-labs-2,248,False,sells_ai_to_industry,medium,AI design-doc tool sold to dev teams,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29272,Aidy,Winter 2024,W24,20240,Mobile app helping people better manage chronic health conditions,Healthcare,Healthcare -> Consumer Health and Wellness,Consumer Health Services|Digital Health,https://www.ycombinator.com/companies/aidy,248,False,ai_other,high,Consumer chronic-illness management app,chunk_17,ai_other,,False,False,other AI
29420,Alai,Winter 2024,W24,20240,Create high quality presentations quickly using AI,B2B,B2B,Artificial Intelligence|Productivity,https://www.ycombinator.com/companies/alai,248,False,sells_ai_to_industry,medium,AI presentation-generation tool sold broadly to users/companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29263,Alex,Winter 2024,W24,20240,Your AI recruiter for interviewing and identifying the best talent,B2B,B2B -> Recruiting and Talent,SaaS|B2B|Recruiting|HR Tech|AI,https://www.ycombinator.com/companies/alex-com,248,False,sells_ai_to_industry,high,AI interview tool companies use on their own candidates,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29253,Andon Labs,Winter 2024,W24,20240,Autonomous organizations without humans in the loop,B2B,"B2B -> Engineering, Product and Design",Machine Learning|AI,https://www.ycombinator.com/companies/andon-labs,248,False,unclear,medium,Vague description of AI-control research; business model unstated,chunk_17,unclear,,False,False,unclear
29386,Andy AI,Winter 2024,W24,20240,Faster clinical documentation for home health nurses,Healthcare,Healthcare -> Healthcare IT,Artificial Intelligence|SaaS|Health Tech|B2B|Healthcare,https://www.ycombinator.com/companies/andy-ai,248,False,sells_ai_to_industry,high,AI documentation software sold to home-health agencies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29450,Aqua Voice,Winter 2024,W24,20240,Frontier Voice Input - write 4x faster than typing.,Consumer,Consumer,Artificial Intelligence|Consumer|Productivity|AI,https://www.ycombinator.com/companies/aqua-voice,248,False,ai_other,medium,"Consumer/prosumer voice-dictation utility, not industry-specific",chunk_17,ai_other,,False,False,other AI
29464,Arcane,Winter 2024,W24,20240,AI,Consumer,Consumer,Artificial Intelligence|Generative AI|AI,https://www.ycombinator.com/companies/arcane,248,False,unclear,high,Company defunct; no real description to classify from,chunk_17,unclear,,False,False,unclear
29267,"Argon AI, Inc.",Winter 2024,W24,20240,AI for Pharma Intelligence ,Healthcare,Healthcare,,https://www.ycombinator.com/companies/argon-ai-inc,248,False,sells_ai_to_industry,high,AI platform sold to biopharma/life-sciences professionals,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29288,Arini,Winter 2024,W24,20240,AI receptionist for dentists,Healthcare,Healthcare -> Healthcare IT,Artificial Intelligence|Health Tech|Dental|Call Center|AI,https://www.ycombinator.com/companies/arini,248,False,sells_ai_to_industry,high,AI receptionist answers the dental practice's own phones/bookings,chunk_17,full_stack_ai,AI receptionist sold to dental practices,True,False,sells AI to the industry
29295,Artisan,Winter 2024,W24,20240,"The AI BDR for enterprise revenue teams, plus a full AI sales team",B2B,B2B,Artificial Intelligence|B2B|Sales|Automation|AI Assistant,https://www.ycombinator.com/companies/artisan,248,False,sells_ai_to_industry,high,AI BDR tool run inside customers' own Salesforce/HubSpot stack,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29411,Artos,Winter 2024,W24,20240,"Authoring documents for life sciences in minutes, not months.",B2B,B2B,,https://www.ycombinator.com/companies/artos,248,False,sells_ai_to_industry,high,AI document-drafting platform sold to life-sciences companies,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29369,Astro Mechanica,Winter 2024,W24,20240,Supersonics for the new Jet Age,Industrials,Industrials -> Aviation and Space,,https://www.ycombinator.com/companies/astro-mechanica,248,False,not_ai,high,Supersonic aircraft engine hardware; no AI,chunk_17,not_ai,,False,False,not AI
29315,Attunement,Winter 2024,W24,20240,Attunement turns fragmented behavioral health records into structured…,Healthcare,Healthcare,Artificial Intelligence|Workflow Automation|Healthcare,https://www.ycombinator.com/companies/attunement,248,False,sells_ai_to_industry,medium,Health-record structuring platform sold to healthcare operators,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29284,AveryIQ,Winter 2024,W24,20240,AI Copilot for Property Managers and Landlords,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate|Proptech|Telecommunications|AI,https://www.ycombinator.com/companies/averyiq,248,False,sells_ai_to_industry,medium,"AI toolkit sold to existing property managers, not a replacement operator",chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29277,Basalt,Winter 2024,W24,20240,Constellations as a Service,Industrials,Industrials -> Aviation and Space,Artificial Intelligence|Satellites|Aerospace|Automation|Defense,https://www.ycombinator.com/companies/basalt,248,False,full_stack_ai,medium,Operates self-flying satellite constellations itself as a service,chunk_17,full_stack_ai,,True,True,full-stack AI startup
29451,Basepilot,Winter 2024,W24,20240,AI agents for insurance claims,B2B,B2B -> Productivity,Artificial Intelligence|Insurance|No-code|Automation|AI Assistant,https://www.ycombinator.com/companies/basepilot,248,False,sells_ai_to_industry,high,"Line-of-business AI agents sold to insurers, TPAs and MGAs",chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29409,BetterBasket,Winter 2024,W24,20240,Smart grocery pricing with AI,B2B,B2B -> Analytics,Artificial Intelligence|B2B|Analytics|Food & Beverage|Retail,https://www.ycombinator.com/companies/betterbasket,248,False,sells_ai_to_industry,high,AI pricing agents sold to grocery retailers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29373,Bilanc,Winter 2024,W24,20240,AI-Powered Engineering Productivity,B2B,"B2B -> Engineering, Product and Design",,https://www.ycombinator.com/companies/bilanc,248,False,sells_ai_to_industry,high,AI code-analysis platform sold to engineering leaders,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
29430,BiteSight,Winter 2024,W24,20240,The video-first food delivery app. Imagine TikTok meets DoorDash.,Consumer,Consumer -> Social,,https://www.ycombinator.com/companies/bitesight,248,False,not_ai,medium,Video-first food delivery app; no AI described,chunk_17,not_ai,,False,False,not AI
29509,Blacksmith,Winter 2024,W24,20240,The fastest way to run your GitHub Actions,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/blacksmith,248,False,not_ai,high,Faster CI on gaming CPUs; no AI,chunk_17,not_ai,,False,False,not AI
29307,Blume Benefits,Winter 2024,W24,20240,The AI copilot for health insurance brokers.,Fintech,Fintech -> Insurance,Artificial Intelligence|Health Insurance|AI Assistant,https://www.ycombinator.com/companies/blume-benefits,248,False,sells_ai_to_industry,medium,Care-navigation platform offered through insurance brokers,chunk_17,sells_ai_to_industry,,False,False,sells AI to the industry
